,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,returns,volatility
CPT,0.1606382285900358,0.1465874308042982,0.0754933246499511,7.748514528018077,0.0,7.748514528018077,171.08761638555796,-163.3391018575399,0.6437910625682451,0.2433597384830343,0.2191225530185393,0.2135452875704572,0.0048322898131425,0.0325439534450894,0.060524129264458,0.038855814664008,0.9745472778988192,0.9004059356096625,0.2433597384830343,0.4514748750241535,0.8396374995349555,0.4102368943879713,0.4102368943879713,3.101206849552697,0.22011696054711,1.859765727804976,47.10580314203271,2.133409814871971,0.0,0.0,0.1523983685865786,5.642870201096892,1.503544586634166,0.2354661791590493,1.4445344977529675,0.5402217488071983,0.2664503228059187,0.22011696054711,0.0,-1.3632341899803218,-6.152450030452356,1.4445344977529675,2.878895798340169,2.878895798340169,10.157513021884157,47.56608369797335,70.56658042813042,18.80248813438517,18.80248813438517,1.292211940461609,10.157513021884157,0.0303690021428969,20.303721859455663,2.878895798340169,30.0,6.4709796104346795
NTAP,1.4507370054305664,1.3227307990690458,0.6012412723041117,72.21607549625773,21.72421626533394,93.94029176159168,89.88187187641981,4.058419885171858,0.641880898145135,0.1986657988935893,0.2063130491376505,0.1902050113895216,0.0780757097791798,0.1337375586317355,1.0724770642201835,0.2505129257283545,0.9219242902208202,1.0384930384930384,0.1986657988935893,0.8753003088891431,7.019266055045872,0.5120859444941809,0.6219216094346167,21.05172413793104,0.7479085331846068,8.019266055045872,5.0542763157894735,4.060885608856089,16.801526717557252,8.097496706192358,0.7031232124470884,5.279527559055119,4.5984251968503935,15.350393700787402,0.3447390932420872,0.2181906931337455,0.8709917971662938,0.7479085331846068,2.0662557781201847,-7.751445086705202,5.830434782608696,0.3447390932420873,16.75467889908257,16.75467889908257,2.971461112918972,15.622412318220704,15.635787671232876,13.618642803877703,13.618642803877703,0.0101256376136615,2.971461112918972,0.0220669565122162,11.641891004596191,16.75467889908257,6.0,6.24572980914118
CSCO,1.5058968213925328,1.415237134207871,0.3711844096871846,80.49071362515413,26.239473957791876,106.730187582946,39.06513151055204,67.66505607239397,0.6293541923551171,0.2739480579531442,0.2807298088779285,0.2238941122071516,0.1426120376089492,0.1188326362827605,0.3461618658961604,0.2151753151435359,0.7975430649921076,1.0247556086925944,0.2739480579531442,0.6567136707126277,1.913020166214888,0.3012737792948424,0.4235451688788914,16.552968568102443,0.6418146436390173,2.913020166214888,4.534684605975887,9.343370568237008,13.910339840925523,18.610254571531016,0.530753734929903,3.5824847250509166,3.3767820773930755,7.565965150486535,0.5144996127699853,0.3050053945745992,0.9425810119386014,0.6418146436390173,1.55342949661466,-17.415841584158414,3.1224852071005915,0.5144996127699853,7.441126865449346,7.441126865449346,4.812848142725031,21.496090697874536,16.740790108564536,15.77955088118249,15.77955088118249,0.0016472100151627,4.812848142725031,0.0239345665219424,15.964817380735338,7.441126865449346,15.0,3.8592119458747502
T,0.7946626808492113,0.5045058118442629,0.1760241470882732,45.59856065079777,0.0,45.59856065079777,128.57703141155918,-82.97847076076141,0.5356277560391406,0.1623296705722627,0.1019244672807448,0.0767303372646846,0.1891379683777344,0.0252017060955029,0.07546913761189,0.0609270069061517,0.7528156811782543,0.6278856288035902,0.1623296705722627,0.6339580436819905,1.8984534879302577,0.4844571185501519,0.5009886990345963,3.4924008549038232,0.2631399668020178,2.9946043067837,8.004638628732991,2.838765182186235,0.0,1.175303404749395,0.3284451364858275,6.649542287197705,3.994124880448149,1.657330236371089,1.070848018413292,0.2685975727539143,0.6006616257088847,0.2631399668020178,4.1111674269302245,-2.50414201183432,-10.703320870903893,1.070848018413292,1.17267844273997,1.17267844273997,1.1922756144001148,15.538516535999426,7.39000428967263,4.438891990630394,4.438891990630394,-0.4661554960799827,1.1922756144001148,0.0689157176576261,7.196317116683631,1.17267844273997,43.0,2.199101743401732
FDS,2.666745842145412,2.429717297862719,1.643495658290815,37.20538390958031,0.0,37.20538390958031,43.8035650226243,-6.598181113043992,0.5377813510423582,0.3051762251881247,0.2939803574178023,0.2457865706715639,0.1639353974855734,0.2261285918481152,0.5247852008758568,0.3265976094666968,0.8360646025144266,0.963313433858025,0.3051762251881247,0.5691025747854346,1.320737933168317,0.460654830195037,0.460654830195037,0.0,0.743913865831612,2.3207379331683167,9.810408108865484,8.33265511178096,0.0,10.830875916815067,0.9200201265279176,11.205671674995225,9.648133262535335,10.11631299150214,0.2836021429178831,0.2975829605441456,0.8610044575966437,0.743913865831612,0.0,-7.194475324237831,10.499385477606804,0.2836021429178831,15.427877305074256,15.427877305074256,7.225746932701478,29.39846108336404,28.20131030492215,24.281453882604133,24.281453882604133,0.9088171200443164,7.225746932701478,0.0096468363467626,21.996383057368146,15.427877305074256,36.0,24.406649354013673
GS,0.0,0.0,0.0,881.9937488729939,0.0,,0.0,,0.0,0.0,0.3180561399290738,0.2544328905451704,0.2000377964660304,0.0085259545121292,0.0937905057331191,0.0,0.7999622035339696,0.0,0.0,0.9090957613941236,10.000587160028804,0.7103911396019623,0.7542405183914618,0.0,0.0861582889630899,11.000587160028804,0.4138351325804686,0.0,0.0,1.3723500783634417,0.033509639786982,64.23035522066739,41.50968783638321,359.3810548977395,0.2485235057878573,0.717316823946625,0.6462627786157198,0.0861582889630899,0.4291956627285969,-2.826957242686249,-3.7652626597255088,0.2485235057878573,0.9465683044369356,0.9465683044369356,2.5678303780729697,10.092368060477202,5.539188849270665,3.5797715770068708,3.5797715770068708,-0.5923176013424893,2.5678303780729697,0.0246248951978973,7.717391632673701,0.9465683044369356,36.0,12.214286734507908
HWM,1.4158991759573436,0.7510906446921959,0.3994183228308289,37.3178551296505,78.96900329562662,116.28685842527712,66.41979157388438,49.86706685139275,0.2089205186020293,0.0729284103720405,0.0405157835400225,0.0331172491544532,0.1826086956521739,0.0267379679144385,0.1020186672454959,0.0769402319357716,0.8173913043478261,0.5555555555555556,0.0729284103720405,0.7371145750369781,2.812459301063599,0.5253940455341506,0.5738993710691824,3.062130177514793,0.0654311039484286,3.8154981549815496,9.780840799448656,5.495349975526187,4.622066694112804,2.4832895888014,0.8073728524291728,0.90987047821181,-0.4033908524091769,3.69326735983513,0.1212765957446808,0.028607666290868,-0.4433497536945813,0.0654311039484286,0.367420814479638,-0.6928327645051194,-0.7674858223062382,0.1212765957446808,2.963169753540261,2.963169753540261,0.9619026955016898,29.04536820119145,-75.84068363644434,33.623948410246264,33.623948410246264,-1.379654989556594,0.9619026955016898,0.0041754194646327,12.56613047243615,2.963169753540261,67.0,4.165584924315022
KIM,1.1561635330480908,1.1561635330480908,0.4182368502746696,68.87789028064931,0.0,68.87789028064931,184.24023077539465,-115.36234049474534,0.7092452739014431,0.4121094087069974,0.2692297072010658,0.3543106989137826,-0.0106312058101446,0.0373349668622106,0.08440166811514,0.0446279969249202,1.3160163586597693,0.6532966768358435,0.4121094087069974,0.5518306413416347,1.2475014861583773,0.5221437040568788,0.5221437040568788,2.692223568871727,0.1097918701101835,2.260660051651712,5.299233157589088,1.981109112075352,0.0,11.691137452711224,0.1053735237932955,1.3883673906320622,1.3883673906320622,0.2948521540547613,1.2945896908220795,0.5036120957749006,1.0,0.1097918701101835,0.0,0.0,1.0979428668177929,1.2945896908220798,1.7895284622967993,1.7895284622967993,7.512281384504403,21.202524810949697,14.91680094169574,14.91680094169574,14.91680094169574,-0.9830261503258496,7.512281384504403,0.0610582797268328,21.7137338533346,1.7895284622967993,50.0,1.5756529866929239
HST,6.220532319391635,6.220532319391635,5.980988593155893,4.2046077893582,0.0,4.2046077893582,40.71034775233248,-36.50573996297428,0.5688425671969282,0.1460961784604132,0.1759005302614737,0.1682208813311391,0.0311850311850311,0.0747663551401869,0.1257002322721683,0.0663511044676963,0.9563409563409564,1.2040050062578225,0.1460961784604132,0.4047135310849248,0.6804208225167373,0.3414019616665167,0.3952239299289373,3.786729857819905,0.2613422538155969,1.6812406066402514,86.80952380952381,8.965779467680608,0.0,9.191596638655462,0.4444534741974807,1.7116253594413255,0.9475557989867178,2.153909352320964,0.6771739130434783,0.2285609800694825,0.5536,0.2613422538155969,1.2639029322548028,-2.240143369175627,19.23076923076923,0.6771739130434783,1.85094480120235,1.85094480120235,2.4770643627719875,14.725070652173914,19.57668352601156,10.837652,10.837652,-1.030754945652174,2.4770643627719875,0.0459878209781971,9.121973326075125,1.85094480120235,19.0,0.9007522267318367
AOS,1.9574690150032616,1.488454011741683,0.4879321591650358,71.89745046279279,61.034768211920536,132.93221867471334,102.65121412803532,30.281004546678005,0.3945266815918735,0.1554115013198783,0.1577505262806161,0.1236341764961406,0.2162677398856174,0.1209941137998692,0.2219822414206863,0.2029674885446214,0.7837322601143826,1.0150505267684369,0.1554115013198783,0.4549378678875082,0.8346532277417806,0.1425925925925926,0.1455812999794956,42.28181818181818,1.606338028169014,1.8346532277417809,5.076675148430874,3.5557299843014127,5.98019801980198,5.052676008779335,0.9786461739699148,2.809607957578344,2.41298640460148,3.39591807937023,0.4032432432432432,0.1524375981555117,0.8588338448049101,1.606338028169014,67.08823529411765,-7.083850931677019,5.379716981132075,0.4032432432432432,4.640853058027358,4.640853058027358,2.584747511317539,20.906415884108107,19.743169671056663,16.956102317229288,16.956102317229288,-1.522115389397643,2.584747511317539,0.0192880140469111,13.618407333665836,4.640853058027358,12.0,3.222889728740363
SYK,2.581818181818182,1.663181818181818,0.9856818181818182,70.94497446922871,230.90400925212023,301.848983721349,47.48939861218196,254.35958510916703,0.6514377855415211,0.1822762698199408,0.1721311475409836,0.1399489384574039,0.1869633099141296,0.0690489607849637,0.1626454282814086,0.1052897116466798,0.8130366900858704,0.9443420567637302,0.1822762698199408,0.5754632545496735,1.3555087061763098,0.4440923691292647,0.4640749884922793,0.0,0.1975653742110009,2.35550870617631,5.144832353957829,7.685925925925926,1.5807434491163923,5.798208024931827,0.4933868134053767,5.858288770053476,4.122994652406417,11.831550802139038,0.3734997599615938,0.1472050524052674,0.7037882245549977,0.1975653742110009,2.5506402793946448,-3.3759630200308166,16.984496124031008,0.3734997599615938,6.130831576481612,6.130831576481612,5.275299650631551,37.69445991358617,50.91929961089494,35.83640346873574,35.83640346873574,-0.9111892345523376,5.275299650631551,0.0099086115258803,25.530107784431134,6.130831576481612,37.0,15.720990036308558
IP,0.7678695350451076,0.4839232014804533,0.0591024751330094,59.91441723274937,52.7849096148808,112.69932684763018,57.92474456379355,54.77458228383662,0.3176617804790847,0.10837504469074,0.0716839470861637,0.0547461565963532,0.3952618453865336,0.0365988467628693,0.1588227667574225,0.0976837865055387,0.763715710723192,0.6614432989690722,0.10837504469074,0.7694123270891219,3.3389083365746144,0.6023201856148492,0.6756927216919648,3.4348441926345608,0.2246421904169259,4.339556592765461,6.092022869588892,6.301279405695419,6.9148550724637685,1.6651287393957437,0.6685190164620118,9.135510211539192,5.906448984413427,1.293142858198484,0.649795918367347,0.161333571683947,0.6465373961218837,0.2246421904169259,0.8226982680036463,-2.829153605015674,-7.520833333333333,0.649795918367347,2.35928658168028,2.35928658168028,0.8132453255496961,14.85483869755102,7.796562726863753,5.040769364127423,5.040769364127423,-0.4029682762705828,0.8132453255496961,0.043743047743391,8.720273160552829,2.35928658168028,18.0,2.005062157807368
CEG,0.9707778844834682,0.5559061599670737,0.0415694882699958,72.30950116254492,42.43091378039794,114.74041494294286,56.88835666912306,57.8520582738198,0.4263369266539843,0.0699112238427393,0.1012999365884591,0.0594483195941661,0.2691705790297339,0.0229615266863965,0.0834322159596558,0.0317220543806646,0.5868544600938967,1.4489795918367347,0.0699112238427393,0.6769058067149709,2.459581726490656,0.2622017947034362,0.380843052621912,3.083916083916084,0.3463949843260188,3.6335657075051913,5.047746065617498,6.416075650118203,8.602218700475436,0.7822097300872153,0.3862434942341055,8.804780876494023,3.150475022984983,0.928593319031566,0.7991111111111111,0.1518177975058127,0.3578141315697877,0.3463949843260188,0.8203883495145631,-1.5571815718157185,-3.036997885835095,0.7991111111111111,1.016360130525067,1.016360130525067,0.7241915028535193,12.181866666666666,13.331322957198443,4.770135746606336,4.770135746606336,0.0596992392318449,0.7241915028535193,0.065598412211958,4.226690044808104,1.016360130525067,0.0,0.0
TGT,0.8338217663514054,0.1769015585453576,0.0524177434394565,5.3280428897499865,65.03696129383292,70.3650041835829,66.84487513837033,3.5201290452125704,0.2927039651786188,0.0545411115239662,0.0487817824725303,0.0389749986729656,0.2029379760609358,0.0711310244611286,0.2599805258033106,0.1564165017506469,0.7989662676822633,0.8944038929440389,0.0545411115239662,0.7263986437394042,2.6549526422944143,0.475046468401487,0.5031665054094467,8.915401301518438,0.5220697491478018,3.6549526422944143,68.50545454545454,5.460403647167299,5.612193324207644,2.740417484907993,1.8250423831436184,11.299659477866062,4.648127128263337,2.943624668936814,0.4545454545454545,0.0792637613461436,0.4113510798593671,0.5220697491478018,4.903940886699507,-1.6988054607508531,-2.738651994497937,0.4545454545454545,3.33012852969815,3.33012852969815,0.4992364509793514,12.80914606741573,15.311543345543344,6.298419889502762,6.298419889502762,2.962811177332688,0.4992364509793514,0.0354860075881045,7.29441855545482,3.33012852969815,99.0,17.991366350326505
ZION,52.194,15.608,1.448,43.01693719124912,0.0,,0.0,,0.0,0.0,0.3715596330275229,0.2879322512350035,0.225071225071225,0.0117966807378708,0.1109751121991024,0.0,0.7749287749287749,0.0,0.0,0.8936997629098479,8.407316741466069,0.1898413397972675,0.2702461294164351,0.0,0.2559676827029012,9.407316741466069,8.48502994011976,0.0,0.0,2.4816112084063047,0.0409703348175562,3.960587326120556,3.2957541594690425,86.79198108918993,0.3186274509803921,0.2459421312632322,0.8321377331420373,0.2559676827029012,0.697,-5.957264957264957,4.874125874125874,0.3186274509803921,1.242634201006392,1.242634201006392,3.2240964290755114,11.197413333333332,15.753602206896552,13.109166829268291,13.109166829268291,9.7641444266667,3.2240964290755114,0.028455451406074,6.302717481840194,1.242634201006392,28.0,2.905874455058078
CVX,1.0678100263852244,0.7189596683000377,0.2143234074632491,34.77371036356487,19.52346543981121,54.29717580337608,47.08266639836826,7.214509405007817,0.2183105137096486,0.0007149751546133,0.0395810245593965,0.0209058735208951,0.4860910404624277,0.0123153124315581,0.0202755646162273,0.000474162865461,0.528179190751445,55.36,0.0007149751546133,0.3884124871540004,0.639470782800441,0.1410984848484848,0.1575654551189933,0.12531328320802,1.012642271901531,1.6463702994875635,10.496435272045028,7.752322200950152,18.69545143638851,0.929372599572076,0.5890838485772529,14.509436658399288,7.010893498482602,3.0539192849504837,3.063953488372093,0.1952883137310978,0.4831954309145493,1.012642271901531,8.322364411943937,-1.9349674128648344,-5.296490207484972,3.0639534883720927,1.573089489089056,1.573089489089056,1.6219923103707146,77.58548375170999,17.18896457720867,8.305629145859266,8.305629145859266,-0.9679594698096724,1.6219923103707146,0.0394913241525617,6.964355602986164,1.573089489089056,13.0,3.49835475113469
D,0.612536472482141,0.2828252339269544,0.0167018814770097,58.25639633116099,70.72636262513905,128.98275895630005,45.26974416017798,83.71301479612207,0.4575187062515086,0.1517016654598117,0.104211923726768,0.0819454501568911,0.2032426172553561,0.0130799533821985,0.0424454585234731,0.0267777257040603,0.7863346844238563,0.6869530628480509,0.1517016654598117,0.6722017279408223,2.181346502469213,0.5139019721048953,0.5422300439255412,1.4179357021996617,0.1373195767474998,3.2450772019753704,6.265406427221172,8.062780269058296,5.160734787600459,0.2398888277698966,0.1596178110823227,6.210023866348449,0.2673031026252983,0.198090692124105,2.196612665684831,0.3140236543567463,0.04304381245196,0.1373195767474998,1.2776822980603977,-1.0449799196787148,-2.6059088632949425,2.1966126656848304,2.169255485403513,2.169255485403513,4.187977311127202,51.10689248895434,309.8355357142857,13.336502690238277,13.336502690238277,-0.9844932100237586,4.187977311127202,0.0429807518850726,16.586802910667284,2.169255485403513,22.0,3.9332955962989606
PSX,1.2360467113171905,0.8693113515370084,0.1385883565172591,28.95016450281006,14.22772788272943,43.17789238553949,32.31005471250129,10.867837673038204,0.0971452005256633,0.0303747681582209,0.0389400986084833,0.0286691582861882,0.1917185256103398,0.0523841961852861,0.1234845443596949,0.0692314228661256,0.736237434179033,1.2819883399815897,0.0303747681582209,0.5373126702997275,1.2665997591328784,0.310468914355312,0.3207536879993455,7.115720524017467,0.4087392671937431,2.3572862304295463,12.607873090481784,11.296793002915452,25.654131355932204,4.51076263348188,1.8271968664850136,10.652156574294803,2.071498834643436,3.5758279348818247,0.5104031209362809,0.0448118702990875,0.1944675540765391,0.4087392671937431,8.789762340036564,-1.241414923831655,-2.0877116804168474,0.5104031209362809,2.0187259429947813,2.0187259429947813,0.4686835417035594,16.348004954486345,53.78231362566845,10.458914983361066,10.458914983361066,-0.3827432323663766,0.4686835417035594,0.0312211259023512,10.647544615926709,2.0187259429947813,31.0,8.725064533107032
CI,0.379688056587451,0.2718945600732787,0.0587629128288636,37.54863636067984,0.0,,0.0,,0.0,0.0,0.042733652914279,0.0331982594329497,0.2207001522070015,0.0327654165650236,0.1125766465216815,0.0,0.7768645357686453,0.0,0.0,0.7089116283847112,2.4357051479994705,0.4129559373826572,0.4520756541180736,0.0,0.253562167508755,3.435837487317482,9.720725847243298,0.0,0.0,34.8071088974417,0.986961880673283,25.231499338953338,22.43834443058212,14.779779686581415,0.0,0.0616938657369766,0.8892988929889298,0.253562167508755,1.7201668480232135,-9.033333333333331,-9.033333333333331,0.0,1.6955242028761746,1.6955242028761746,0.5000011467839186,15.06106510775862,9.11341746413752,8.10455206220348,8.10455206220348,0.5571030657506562,0.5000011467839186,0.0,9.22517677378649,1.6955242028761746,9.0,16.431656272433553
GWW,2.1185935637663884,1.0637663885578068,0.2145411203814064,45.28338847292356,85.21300606573564,130.49639453865922,37.02003103399633,93.47636350466288,0.3828138603517325,0.1098728887341111,0.1052585756573219,0.0739160717395089,0.2597187758478081,0.1413821815154038,0.4576819407008086,0.2916570372082274,0.7022332506203474,0.9580031695721076,0.1098728887341111,0.6569525395503747,2.1266846361185983,0.5078270098169275,0.5379825653798257,15.974683544303796,0.4824074074074074,3.2371967654986524,8.060350877192983,9.85952712100139,4.2833836858006045,8.204285714285714,1.9127393838467943,19.049360146252287,15.009140767824498,6.581352833638026,0.3863368669022379,0.090719136339892,0.7879078694817658,0.4824074074074074,4.235772357723577,-4.714932126696833,9.738317757009346,0.3863368669022379,9.98223396226415,9.98223396226415,1.6121403447675429,21.81041696113074,22.554255785627284,17.770675623800383,17.770675623800383,1.9198723719925277,1.6121403447675429,0.0177134104125906,13.811722637661454,9.98223396226415,25.0,20.601632453713343
CBOE,2.1576704545454546,2.1015625,0.8142755681818182,42.62549577340651,0.0,42.62549577340651,4.919137466307277,37.70635830709924,0.3757461640158647,0.2152157365490164,0.2008733624454148,0.150194303112856,0.2604706820901475,0.0733099982400907,0.1117236857789963,0.1111685946650663,0.7477064220183486,0.9333581533879376,0.2152157365490164,0.3438276071100334,0.5239897484801526,0.2054366357264633,0.2054366357264633,14.839779005524862,0.7293683725218995,1.5239897484801526,8.56295025728988,74.2,0.0,24.86155378486056,0.4881010579010149,5.6804308797127465,5.365350089766607,2.6956912028725317,0.4001066951186983,0.2535154841552822,0.9445322376738304,0.7293683725218995,0.0,-18.02849002849003,5.507397737162751,0.4001066951186983,3.983788294194779,3.983788294194779,5.355554665277833,35.657508668978394,22.365735318721768,21.125158027812898,21.125158027812898,-3.134543785319498,5.355554665277833,0.0112208258527827,19.59807879715996,3.983788294194779,25.0,9.754161927128497
AMCR,1.1471443040204323,0.5429345193535603,0.1324584966312915,71.94492609587448,93.10976485487852,165.054690950753,109.7702079878837,55.28448296286932,0.1902158973166141,0.0975344145820557,0.0638705039013765,0.0454843416294855,0.283893395133256,0.0250626274395572,0.0766981636655375,0.0730797262183915,0.712133752689952,0.6548509485094851,0.0975344145820557,0.6694028546460822,2.048546978070957,0.4862612200036637,0.5210976588514541,4.437229437229437,0.1271627998427054,3.060260295952933,5.073325108619858,3.325128071546409,3.920104411915242,2.379421383647798,0.551016603553743,0.6575446920274507,0.3760908243666864,0.509700923494027,1.5799628079962809,0.0820557822841555,0.5719623759824765,0.1271627998427054,0.9772097708385796,-2.336243226971704,2.233381294964029,1.5799628079962809,2.4052110893207344,2.4052110893207344,1.4263632615085322,31.359435146443516,30.391594953818423,17.38284885968303,17.38284885968303,-0.7556887977367073,1.4263632615085322,0.0503823745746091,15.042316648186285,2.4052110893207344,23.0,0.6196342574217925
MGM,1.255769918309168,1.1607637094800658,0.729957764921792,38.90274574423288,4.939064158572466,43.84180990280535,11.301983207972023,32.53982669483332,0.4105672609350067,0.3054507897565147,0.2206819677275515,0.1588525661737755,0.2221306940431548,0.0604889734893564,0.2651838651838651,0.128408786162251,0.7198257646945174,0.7224796108841777,0.3054507897565147,0.6231009911455647,2.731676861088626,0.666556543913023,0.6679242738601248,4.64685257780105,0.1164820160076467,4.384003395768102,9.382371167313025,32.295216979489204,73.90063953036311,0.568807831368971,0.3807868827450036,3.4538234514177573,2.043972123707249,4.44434184896971,0.1323907618100418,0.1403447312458797,0.591799827772963,0.1164820160076467,18.967406336434497,-2.449778486236918,-3.870710556360884,0.1323907618100418,2.2568445251974665,2.2568445251974665,1.3519131114341514,8.510489594201683,16.2771300127404,9.632802738177896,9.632802738177896,0.0226577969715759,1.3519131114341514,0.0155561863209657,6.3408144748361215,2.2568445251974665,35.0,2.1059870701253236
HAS,5.36760609093122,4.765771843046038,3.6436517267767736,109.07693740152752,73.26695083418902,182.3438882357165,56.48554174364808,125.85834649206843,0.5291756095628452,0.1381395428652054,0.1258858948944616,0.110260375189583,0.1241244677807509,0.0587709872185236,0.1737435445480432,0.0858124699120068,0.8758755322192491,0.9112951460777547,0.1381395428652054,0.661737146140285,1.9562808584791336,0.5746186410170879,0.574649023285798,6.400302322385598,0.1613707573091901,2.956280858479134,3.346261901875589,6.461830562881077,4.9817823158225085,12.3485982922082,0.5330200184560598,5.106187840120097,4.061307624945268,35.813231062738474,0.6467507214854723,0.1383537274796318,0.7953698046583704,0.1613707573091901,1298.3320079522862,-4.886864317998144,3.2175564621024004,0.6467507214854723,4.49072494016084,4.49072494016084,2.849884397508849,25.846859242123223,25.89806281946383,20.598537165747157,20.598537165747157,0.1949655330763605,2.849884397508849,0.0250224104765289,13.422575774577645,4.49072494016084,36.0,10.765103429560401
AON,1.0581208657119003,1.025367670669835,0.0507353413396699,106.1890493053664,0.0,,0.0,,0.0,0.1969490602015799,0.169890129846545,0.1391083265231998,0.1587386424371993,0.0520999829960891,0.4539259259259259,0.1567876246927859,0.8188134687332977,0.8626094974642693,0.1969490602015799,0.8827070226152015,7.690666666666667,0.6625674865026995,0.691047235444892,7.06514657980456,0.2430785534507882,8.712592592592593,3.4372659176029963,0.0,0.0,6.674545454545455,0.3745281414725387,7.690695725062866,6.747694886839899,53.48700754400671,0.2676240208877284,0.1666212657768092,0.8773841961852861,0.2430785534507882,1.990238611713666,-8.155555555555555,9.91891891891892,0.2676240208877284,14.725331555555556,14.725331555555556,4.512666303459548,32.43994386422976,30.868319254658385,27.08337547683924,27.08337547683924,0.8326252258485639,4.512666303459548,0.0082498299629558,20.90999777777778,14.725331555555556,46.0,15.380978697123906
PG,0.7488254306754191,0.5077471593748959,0.1412482089900369,26.699293776963536,52.66926484123332,79.36855861819686,118.20927289461574,-38.84071427641888,0.4863187754860824,0.0810679037881921,0.089666686366054,0.0575763843744459,0.3465150766188828,0.033858986054998,0.0825740560240708,0.0644892106624042,0.6421156697973307,1.106068890103882,0.0810679037881921,0.5866110604283418,1.4306055854557782,0.3015022570857693,0.3890981580003365,10.779960707269154,0.5070694301207626,2.438763402127389,13.670773581094728,3.0877442273534634,6.930037871237792,3.181984862018711,0.5880707241843695,5.671259943328025,4.425904541784992,3.8275981522776137,1.924044136515268,0.2251935464807044,0.7804093950925075,0.5070694301207626,1.573286540049546,-4.5539288915446665,3.671886292459648,1.924044136515268,6.292143069276391,6.292143069276391,4.387320489501654,76.20000000293302,24.964388399447667,19.48244324966737,19.48244324966737,-1.2423913043956472,4.387320489501654,0.0252499230504095,34.58388513997964,6.292143069276391,41.0,10.160672218752765
RCL,0.146189262376875,0.0691017460809244,0.0306477036792635,10.19341800463004,9.759417526491626,19.952835531121664,33.937104604912115,-13.98426907379045,0.4463562519194047,0.1901895237191617,0.1741995300557655,0.1715774965547742,0.0,0.0619679881626438,0.1544648789535809,0.0931132861825439,0.984948102327532,0.9159260018600844,0.1901895237191617,0.598821501803875,1.4926560234320625,0.4088894932033094,0.4756674096098914,5.098249015331214,0.3367836666220807,2.4926560234320627,35.80742002674767,10.755189762039077,37.399772989445246,0.4186934699958091,0.3611661750925552,17.747264869511234,3.303182827535159,1.1639550154007785,0.3207611740354795,0.3393736688588935,0.1861234872991519,0.3367836666220807,1.418045716405051,-1.2286876256958212,-1.534427282700293,0.3207611740354795,2.2984228466884566,2.2984228466884566,2.553056984414,14.879905789970335,40.41859230045265,7.522849350682898,7.522849350682898,3.458572697128231,2.553056984414,0.0215566669952766,10.9666144828324,2.2984228466884566,40.0,7.413250947679982
PTC,1.2263807382219054,1.050235444366964,0.4224349883648957,108.3528480899245,0.0,108.3528480899245,47.61025637873489,60.74259171118962,0.7408649515661847,0.0502074255892057,0.0161671701319894,-0.0218694823558832,2.352709359605911,-0.0103055331631006,-0.0228452959156338,0.0311098368413858,-1.3527093596059114,0.3220075505218743,0.0502074255892057,0.5488991168615937,1.21679902961569,0.3576091905862333,0.3576091905862333,1.464492299114921,0.4261403545478185,2.21679902961569,3.368623958062257,7.666415343292022,0.0,11.898219480531786,0.4712289479649387,2.4221484149366312,1.8750127416669495,2.526842445040943,0.0,0.2270929914919271,0.7741114169983693,0.4261403545478185,0.0,-4.426961233329711,-4.426961233329711,0.0,6.677567117416169,6.677567117416169,6.392341635400847,-292.2950589949017,36.3624195638189,28.148564134037077,28.148564134037077,1.9343055374662608,6.392341635400847,0.0,59.68631886152256,6.677567117416169,-9.0,10.801956624182155
FRC,272.1784085714286,9.609388571428571,4.855877142857143,42.799591516750674,0.0,,0.0,,0.0,0.0,0.3482605503583448,0.2859041625524856,0.1790509655535122,0.0080018916319095,0.0944390310652396,0.0,0.8209490344464877,0.0,0.0,0.9152692319939012,10.802088232317445,0.5918881367217477,0.5977211031640804,0.0,0.0641184465959721,11.802088232317445,8.528118775552993,0.0,0.0,2.7709913523318046,0.0279880207425823,5.589435881554184,4.58923934535579,17.758093717988423,0.1904261825655225,0.2884186148140021,0.8210559066436088,0.0641184465959721,2.68146,-5.588337570932649,101.81286613148188,0.1904261825655225,2.0018861433542443,2.0018861433542443,6.06049823770148,21.197656527959463,25.59247647845101,21.012853978269835,21.012853978269835,2.8793483450478243,6.06049823770148,0.0089833601329634,15.65458062963675,2.0018861433542443,35.0,7.0881051854303125
